trade_date,close,sentiment_index,agreement_index,return,volatility,volume_million
2023-12-12,3426.803,0.006153846153846154,1.8935090511429387e-05,0.21466333978044913,0.6276092491697255,105.590013
2023-12-13,3369.605,-0.007712082262210797,2.973854860022218e-05,-1.683222974761668,1.4447413317928597,95.285367
2023-12-14,3351.9639,-0.013626040878122634,9.283880452792825e-05,-0.5249113939963295,1.433341824318043,83.655135
2023-12-15,3341.5517,0.016352201257861635,0.00013370618166030912,-0.3111132929438227,1.456169067894341,97.787783
2023-12-18,3329.3657,0.000998003992015968,4.980061080184228e-07,-0.3653474574506217,1.122989845611577,90.526826
2023-12-19,3334.0412,-0.005226480836236934,1.365814423825995e-05,0.14033364125818817,0.9788935878326802,83.808118
2023-12-20,3297.5022,-0.011292346298619825,6.37605751694359e-05,-1.1019868999532874,1.241071946048197,92.412868
2023-12-21,3330.8698,-0.008021390374331552,3.217186928328175e-05,1.006819830524892,1.6718716158991298,102.546198
2023-12-22,3337.2281,-0.019390581717451522,0.0001880150044915041,0.19070811564037446,1.2932666224986074,105.220133
2023-12-25,3347.4508,0.005970149253731343,1.7821499858849954e-05,0.3058548696843727,0.5554155440984296,74.542693
2023-12-26,3324.7902,-0.012544802867383513,7.868913548081391e-05,-0.6792526566996366,0.885108329551201,74.732935
2023-12-27,3336.3572,0.0017605633802816902,1.5497929090058093e-06,0.34729787322696914,0.9500252520734258,94.403928
2023-12-28,3414.5403,0.016203703703703703,0.00013128862521027962,2.31633188509078,2.7297978713796964,148.064851
2023-12-29,3431.1099,0.00267379679144385,3.574601029843194e-06,0.4840922885131526,0.6711866395458441,114.928932
2024-01-02,3386.3522,-0.005819592628516004,1.6933972560639887e-05,-1.3130500000731902,1.1718309984853732,116.180726
2024-01-03,3378.2971,-0.01877133105802048,0.00017619695752879583,-0.23815288716185187,0.8937501570014121,105.613851
2024-01-04,3347.0519,-0.02925531914893617,0.0004280284534315948,-0.9291837436039434,1.527298854821429,106.721013
2024-01-05,3329.1114,-0.0022624434389140274,2.5593284321834275e-06,-0.5374506997078489,1.7645626703740263,126.400574
2024-01-08,3286.0564,-0.007383966244725738,2.7261850355841943e-05,-1.3017238342875814,1.5165475590295712,117.429485
2024-01-09,3292.4994,0.0,0.0,0.19587892102615334,0.9351056410164146,109.330465
2024-01-10,3277.129,-0.014814814814814815,0.0001097453910240409,-0.467923818793512,1.3574803919161242,94.199366
2024-01-11,3295.6717,-0.0200445434298441,0.00020091204348005043,0.5642267288734283,1.3476205979752083,108.789735
2024-01-12,3284.1667,-0.01059322033898305,5.6109732726183914e-05,-0.34970499351152323,0.9338667804442298,96.853555
2024-01-15,3280.9195,-0.01849217638691323,0.00017099491339256367,-0.09892330933307952,1.390124135256487,88.85153
2024-01-16,3300.8762,-0.01282051282051282,8.218615177224553e-05,0.6064229905750576,1.232680218061254,113.276665
2024-01-17,3229.082,0.008,3.2000512016350235e-05,-2.1990062068256426,1.9035305121243493,108.769728
2024-01-18,3274.7286,-0.011314186248912098,6.400745371459848e-05,1.4037109111496884,3.3366234753433166,174.909168
2024-01-19,3269.7763,0.004429678848283499,9.811075478038944e-06,-0.15134226411072568,1.0744522302112203,118.501408
2024-01-22,3218.9016,0.0038461538461538464,7.396477058052575e-06,-1.5681389433262163,2.7258186110424427,148.705628
2024-01-23,3231.9329,-0.020440251572327043,0.00020892376674019886,0.4040195954808554,1.907672458137524,122.012
2024-01-24,3277.1089,0.001081081081081081,5.843683226203211e-07,1.3881221474081462,2.8128062539850776,154.371954
2024-01-25,3342.9189,0.0,0.0,1.9882746717866897,2.2512211868669803,196.833614
2024-01-26,3333.8213,0.01355421686746988,9.186261681537466e-05,-0.27251638847024123,1.1052098742185492,180.664005
2024-01-29,3303.9604,-0.004511278195488722,1.017586725260422e-05,-0.899731349721521,1.4247553904862433,184.164795
2024-01-30,3245.0387,0.00522875816993464,1.3670049434977294e-05,-1.799459398974998,1.6877193476190662,143.64935
2024-01-31,3215.3518,-0.003524229074889868,6.210114568916403e-06,-0.9190499849532225,1.556260457445342,153.143469
2024-02-01,3217.7109,-0.004188481675392671,8.771727844192334e-06,0.07334298500620089,1.8579951906177543,145.516792
2024-02-02,3179.6276,-0.014814814814814815,0.0001097453910240409,-1.1906123109234383,4.0057130792192375,173.758089
2024-02-05,3200.4218,0.0,0.0,0.6518530602880647,3.855729760874824,203.04297
2024-02-06,3311.6922,0.009925558312655087,4.925956716139712e-05,3.4176683802523344,4.053675187618501,202.713099
2024-02-07,3343.6303,0.007352941176470588,2.7033237370299723e-05,0.9597835468869923,1.6269396621805443,216.647933
2024-02-08,3364.9297,0.018808777429467086,0.00017690070112463818,0.6349938457429425,0.9018899827988094,189.977578
2024-02-19,3403.8078,-0.00964630225080386,4.6526655921752536e-05,1.1487674784309956,1.1721718495066857,183.3198
2024-02-20,3410.8542,0.011834319526627219,7.002801129030178e-05,0.20680123273212306,1.0533053036969235,140.734581
2024-02-21,3456.8713,0.011764705882352941,6.920654702224915e-05,1.340117297573946,3.3830814028985565,188.879362
2024-02-22,3486.6747,0.0035714285714285713,6.3775713571301296e-06,0.858454254593906,1.1036357520698228,141.020784
2024-02-23,3489.7416,0.0022123893805309734,2.4473363803290127e-06,0.08792193773087832,0.9910770063327107,144.821273
2024-02-26,3453.3585,0.015086206896551725,0.00011380329485777274,-1.048045757715787,1.3611194588638373,151.248331
2024-02-27,3494.7874,-0.007246376811594203,2.6255333119062918e-05,1.192530829731328,1.6544518375444517,139.528246
2024-02-28,3450.2598,-0.0024330900243309003,2.9599679138847534e-06,-1.2823011522909118,2.048148248232215,189.837548
2024-02-29,3516.0826,0.0055147058823529415,1.5206106097287453e-05,1.8897939596352609,2.248617015203238,155.944532
2024-03-01,3537.8038,0.033783783783783786,0.0005708349496446052,0.615866698833239,1.1606570174870479,162.70957
2024-03-04,3540.8686,0.0171990171990172,0.00014791403558700456,0.08659251391561114,0.8185726715192095,163.244613
2024-03-05,3565.5143,0.005128205128205128,1.3149330370887391e-05,0.6936242856164941,1.4559530950424613,166.422389
2024-03-06,3551.0481,-0.023411371237458192,0.0002740837125497775,-0.4065507786512169,0.9066211904331952,143.076613
2024-03-07,3529.7195,-0.016483516483516484,0.00013586238712526288,-0.6024393317779148,1.3259079974017123,148.11051
2024-03-08,3544.9099,-0.018691588785046728,0.00017470300622479673,0.42943375505335635,1.046120919975085,125.792664
2024-03-11,3589.2635,0.0061162079510703364,1.8704174773453985e-05,1.2434284667935624,1.3176560515155942,148.202825
2024-03-12,3597.4939,-0.006993006993006993,2.4451372336864452e-05,0.2290435905940713,0.8770556474856899,180.68556
2024-03-13,3572.361,0.013054830287206266,8.521792796145622e-05,-0.7010742418553548,0.8676589208489722,144.59059
2024-03-14,3562.2229,-0.019230769230769232,0.00018492834184935525,-0.28419616240185286,1.4517003328539864,140.962722
2024-03-15,3569.993,-0.02142857142857143,0.00022961819899336433,0.21788748918951115,1.1012273585623993,138.316044
2024-03-18,3603.528,0.011961722488038277,7.154396170960808e-05,0.9349730570252965,0.8540045505539069,160.379438
2024-03-19,3577.6303,-0.03081232492997199,0.0004748124072061488,-0.7212711707903809,0.933534813772236,145.571786
2024-03-20,3585.3838,-0.011834319526627219,7.002801129030178e-05,0.21648716364173998,0.5898731453513336,129.528966
2024-03-21,3581.0902,0.015151515151515152,0.00011479079415643856,-0.11982463101735089,0.7268914034042452,130.743377
2024-03-22,3545.0023,0.0,0.0,-1.0128470408895993,1.4897871856359495,139.227358
2024-03-25,3525.7634,-0.01669449081803005,0.00013936272282089046,-0.5441828592219171,1.105585300050754,137.015724
2024-03-26,3543.7467,0.0045351473922902496,1.028383381351805e-05,0.5087577083770783,0.8220572052107036,126.209535
2024-03-27,3502.7866,0.006036217303822937,1.821812561952907e-05,-1.1625734128965095,1.1404266601038437,128.626763
2024-03-28,3520.9648,0.0,0.0,0.5176219815450503,1.7563331672679483,143.334717
2024-03-29,3537.4843,-0.006944444444444444,2.4112945038012867e-05,0.46807818339174023,0.6053702156311787,128.64329
2024-04-01,3595.6466,0.029411764705882353,0.0004326195313865133,1.6308011120952715,1.3795957911672025,162.776561
2024-04-02,3580.6759,0.002638522427440633,3.480906358377389e-06,-0.41722544428915276,0.7658510445901323,141.272972
2024-04-03,3567.8031,-0.031413612565445025,0.0004935293127972251,-0.3601553257586781,0.6597784405385644,135.592331
2024-04-08,3536.4077,0.0067226890756302525,2.259752952793459e-05,-0.8838590314792912,0.9023945755418822,155.304283
2024-04-09,3533.4871,0.010638297872340425,5.6588291927672785e-05,-0.0826207531726923,0.7038226939973323,129.670942
2024-04-10,3504.7086,0.02102803738317757,0.00022111362371146637,-0.8177851714302322,1.1729197032678687,128.790274
2024-04-11,3504.2447,-0.01078167115902965,5.812390568493697e-05,-0.013237354589799468,1.0181721842128786,126.534395
2024-04-12,3475.8389,0.005607476635514018,1.5722020699882044e-05,-0.8139145156742146,1.3350308488488412,128.921116
2024-04-15,3549.0759,0.0056179775280898875,1.5780960272437916e-05,2.085139978770184,2.2461921412908183,183.94125
2024-04-16,3511.1146,0.011589403973509934,6.715939742296673e-05,-1.0753722814637892,1.1884491895100886,176.153065
2024-04-17,3565.403,0.003976143141153081,7.904888383092334e-06,1.5343554028548092,1.922615399074457,168.466398
2024-04-18,3569.8018,0.05120481927710843,0.001311827203907101,0.12329850874846476,1.5437088478728784,178.574105
2024-04-19,3541.6619,0.0,0.0,-0.7913995783959946,0.8920813189010004,147.281505
2024-04-22,3530.9045,0.01747311827956989,0.00015266658474899497,-0.3042009841177061,0.8508276134225689,150.579042
2024-04-23,3506.2249,0.006928406466512702,2.400169612337688e-05,-0.7014138799965217,0.9603593375941527,143.113504
2024-04-24,3521.6219,0.02040816326530612,0.00020826825176400998,0.43817189169519316,0.8229866944843521,121.739851
2024-04-25,3530.2813,0.03625377643504532,0.0006573842299140154,0.24559056206020904,1.099987689330451,115.187722
2024-04-26,3584.2686,0.04833836858006042,0.0011689821981807347,1.5176880345412833,1.5851883997519733,197.216133
2024-04-29,3623.9124,0.008741258741258742,3.8205532022161925e-05,1.0999779202213968,1.8565280158884212,222.721381
2024-04-30,3604.3943,0.02158273381294964,0.00023293432862103725,-0.5400475726166257,0.7274229041782154,191.296899
2024-05-06,3657.8767,0.004418262150220913,9.760567848404733e-06,1.4729102479912781,0.6157647507118068,208.018007
2024-05-07,3659.0076,0.03347280334728033,0.0005603712899541202,0.030912064825339928,0.4732802301321015,164.834286
2024-05-08,3630.2233,0.0045045045045045045,1.0145331879374275e-05,-0.7897801568855183,0.6109400638952414,130.035336
2024-05-09,3664.561,-0.007042253521126761,2.479697477286713e-05,0.9414384908953368,1.0779223260926607,146.559017
2024-05-10,3666.2771,0.01694915254237288,0.00014364720321180524,0.046818658601848924,0.8978465517482468,150.720536
2024-05-13,3664.6907,-0.006191950464396285,1.917030902709449e-05,-0.04327941598003328,1.0677338111875585,157.267455
2024-05-14,3657.0454,0.032846715328467155,0.0005395989374413768,-0.20883852338393583,0.7939053260223745,133.40649
2024-05-15,3626.0559,0.0,0.0,-0.8510024986955377,0.8934981750022981,123.522764
2024-05-16,3640.3592,0.0,0.0,0.39368294479772326,0.8552960507478995,154.630503
2024-05-17,3677.9696,0.0,0.0,1.0278502687711857,1.3831545212630252,164.570417
2024-05-20,3690.9623,0.012195121951219513,7.436326465015686e-05,0.35263491751993525,0.6933459655889452,184.609423
2024-05-21,3676.1611,0.008645533141210375,3.737332003039828e-05,-0.40181816188235897,0.5294919033443672,130.678283
2024-05-22,3684.451,-0.005263157894736842,1.3850511430768542e-05,0.22525038386657215,0.6737873290917202,151.914605
2024-05-23,3641.7917,0.008849557522123894,3.915810084709204e-05,-1.164574636115049,1.1182546269806035,142.57299
2024-05-24,3601.4754,-0.024844720496894408,0.0003086777092484727,-1.1132190983596792,1.412462837946491,124.791177
2024-05-27,3635.7079,-0.00641025641025641,2.054590468969497e-05,0.9460242717951572,0.9510893223699576,131.272644
2024-05-28,3609.1724,0.041666666666666664,0.000868432643183481,-0.7325343569654488,0.9123393923519845,123.532238
2024-05-29,3613.5223,-0.0335195530726257,0.0005619381063119988,0.12045090389653562,0.839613848884174,115.906321
2024-05-30,3594.3121,0.017857142857142856,0.00015945148789875407,-0.5330379256448552,1.0340310169919604,122.602995
2024-05-31,3579.9247,-0.034482758620689655,0.0005947071593490616,-0.40108570956211703,0.9651502940704463,112.462019
2024-06-03,3588.7483,0.0,0.0,0.24617120786335106,0.9132513345898732,141.054591
2024-06-04,3615.6714,0.01951219512195122,0.00019038100170143402,0.7474085756360476,1.1724392516704385,124.545096
2024-06-05,3594.7936,-0.006289308176100629,1.977789424956189e-05,-0.5790988055739421,0.8096401311225946,110.906766
2024-06-06,3592.2454,-0.009868421052631578,4.869405259144699e-05,-0.07091098592278275,1.1329967967655359,137.893517
2024-06-07,3574.1143,0.012552301255230125,7.878323680021726e-05,-0.5060069392320179,1.4251123640911718,131.103026
2024-06-11,3542.8771,0.010638297872340425,5.6588291927672785e-05,-0.8778260035281155,1.1117093795247055,134.522306
2024-06-12,3544.1225,0.0,0.0,0.03514604439428332,0.5535967786913036,122.813729
2024-06-13,3526.1306,0.027190332326283987,0.000369725434455348,-0.5089475180636833,0.8738728825494778,123.245462
2024-06-14,3541.5331,0.01276595744680851,8.148815492659e-05,0.4358590062463737,1.2374425774478885,171.516942
2024-06-17,3536.1986,0.0,0.0,-0.1507404133478877,0.5680099442453802,137.433438
2024-06-18,3545.5902,0.009302325581395349,4.326756665229414e-05,0.2652325781218718,0.5342372418181507,123.671838
2024-06-19,3528.749,0.03361344537815126,0.0005650915193076145,-0.47612169387299624,0.5238954026912144,106.642797
2024-06-20,3503.2817,0.00625,1.9531440738518313e-05,-0.7243259431347746,0.9626083158264024,111.617396
2024-06-21,3495.6198,0.02631578947368421,0.0003463203567063422,-0.21894587488497522,0.9079367755744645,109.186615
2024-06-24,3476.8102,-0.01903367496339678,0.00018115680019925584,-0.53954347709638,0.9906504688926456,117.990184
2024-06-25,3457.9023,0.007481296758104738,2.7985292179733e-05,-0.5453130711547871,1.229732184420161,118.448118
2024-06-26,3480.2648,0.011142061281337047,6.207469143215683e-05,0.64462493092157,1.3015927137683645,105.898861
2024-06-27,3454.1175,-0.014285714285714285,0.00010204602302188448,-0.7541385170448811,0.5362666467236327,114.918101
2024-06-28,3461.657,-0.0028011204481792717,3.923145578177412e-06,0.21803784917885988,1.183646490037083,135.409153
2024-07-01,3478.1827,-0.0056657223796034,1.605033384799448e-05,0.47625685752935454,1.0441200229343521,121.82977
2024-07-02,3471.7857,0.0,0.0,-0.18408721992226829,0.6844740020434239,121.650121
2024-07-03,3463.4141,-0.03821656050955414,0.0007305195780171747,-0.2414235871381695,0.6839206703942591,103.857108
2024-07-04,3445.8128,0.0018115942028985507,1.6409381243809307e-06,-0.5095023895188414,1.1079815995923268,104.429909
2024-07-05,3431.0605,-0.00554016620498615,1.5346838552199316e-05,-0.4290415712504689,1.4996785952587424,116.609659
2024-07-08,3401.7604,0.013636363636363636,9.297952920794827e-05,-0.8576334729793503,0.9416681158508968,115.528218
2024-07-09,3439.8111,0.028315946348733235,0.0004009768000092784,1.1123494752744543,1.8765517224727728,131.629443
2024-07-10,3428.9657,0.0,0.0,-0.31578865723950833,0.6944016225049229,127.203456
2024-07-11,3468.169,0.02564102564102564,0.0003287851477985493,1.136811847372326,1.0377654020918206,145.892466
2024-07-12,3472.4014,0.014598540145985401,0.00010656436517897383,0.12196117266167919,0.6266165398423549,130.874589
2024-07-15,3476.2467,0.0029850746268656717,4.455345189002813e-06,0.11067765519817326,0.5954781710052427,118.517083
2024-07-16,3498.2827,0.047619047619047616,0.0011344303141413992,0.6319013674132575,1.0317460157924767,120.659017
2024-07-17,3501.5836,0.0,0.0,0.09431323694506291,0.8071309230270731,131.802062
2024-07-18,3520.931,0.01674641148325359,0.00014023098114723798,0.5510119965059262,1.3453095553832,123.768199
2024-07-19,3539.0156,0.023880597014925373,0.0002851821213157857,0.5123166103060623,1.485133357572694,132.447975
2024-07-22,3514.9249,0.01978021978021978,0.00019564768628543838,-0.6830449920198249,1.3128170606765508,132.126337
2024-07-23,3439.8779,0.006147540983606557,1.889630860774094e-05,-2.158218288895174,2.0119180969055437,128.89766
2024-07-24,3418.1663,-0.00510204081632653,1.3015494947254957e-05,-0.6331738875771058,1.2538702657827392,127.036263
2024-07-25,3399.2716,0.013333333333333334,8.889283985735741e-05,-0.5543064317216502,0.9428890419554796,131.022242
2024-07-26,3409.2931,0.008264462809917356,3.415125592243218e-05,0.29437943762596147,0.9445654897417826,124.195558
2024-07-29,3390.742,0.022332506203473945,0.000249401517222525,-0.545619125471861,0.578402149497504,109.787786
2024-07-30,3369.3821,-0.015625,0.00012207776399020265,-0.6319402060574553,0.8282476127994008,104.952164
2024-07-31,3442.0844,0.00847457627118644,3.590986624735226e-05,2.134784367895829,2.3785293384623967,171.959177
2024-08-01,3419.2666,0.01968503937007874,0.00019376916074465012,-0.6651134482692493,0.848891186142758,136.323464
2024-08-02,3384.3919,-0.0297029702970297,0.0004412305644385661,-1.0251838902348196,1.1216889810553028,116.615255
2024-08-05,3343.3205,0.009416195856873822,4.433335493070345e-05,-1.2209769917402504,1.9463114770425411,142.812516
2024-08-06,3342.9789,0.0,0.0,-0.010217909185965091,1.7376204605036905,119.340279
2024-08-07,3341.489,0.0,0.0,-0.04457796931518292,0.9688107003732895,95.084377
2024-08-08,3342.9369,-0.01282051282051282,8.218615177224553e-05,0.04332159692711205,1.3145300755335145,92.495695
2024-08-09,3331.6274,-0.03064066852367688,0.00046953551558914786,-0.3388838676227704,1.0462780072341402,91.511626
2024-08-12,3325.8645,0.005263157894736842,1.3850511430768542e-05,-0.1731253008177959,0.546301822812929,79.938754
2024-08-13,3334.3903,-0.015184381778741865,0.0001152893708208369,0.25602037498518077,0.7470981067867467,84.489679
2024-08-14,3309.2389,0.0,0.0,-0.7571620691752355,0.7132491542387972,78.742407
2024-08-15,3341.953,0.002325581395348837,2.704168069467272e-06,0.9837143267467686,1.7669612864403044,104.766399
2024-08-16,3345.634,0.00821917808219178,3.3778014650542865e-05,0.11008456029771621,0.6360284322926514,96.519083
2024-08-19,3356.9677,-0.002457002457002457,3.018435092316807e-06,0.3381884023360703,0.959882918124435,105.57111
2024-08-20,3332.7034,0.010723860589812333,5.750224622902422e-05,-0.7254289798614261,1.2176619192161582,101.668331
